DATE,STATION_NAME,LATITUDE,LONGITUDE,precip,snow
2010-03-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-03-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-03-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-03-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-03-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-03-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-03-31,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.1399999999999988,
2010-04-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-04-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-04-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-04-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-04-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.11999999999999922,
2010-04-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000078,
2010-04-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-04-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-04-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-04-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999964,
2010-04-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999964,
2010-04-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09000000000000163,
2010-04-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999964,
2010-04-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000007,
2010-04-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000007,
2010-04-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000007,
2010-04-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000007,
2010-04-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999964,
2010-04-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-04-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-04-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-04-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-04-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-04-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-05-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-05-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999787,
2010-05-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10000000000000142,
2010-05-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10000000000000142,
2010-05-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10000000000000142,
2010-05-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.09999999999999787,
2010-05-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-05-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-05-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-05-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-05-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-05-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-05-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-05-31,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.06999999999999673,
2010-06-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-06-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-06-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-06-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-06-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.06999999999999673,
2010-06-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-06-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-06-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-06-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-06-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-06-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-06-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-06-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.04999999999999716,
2010-06-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-06-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-06-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-06-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-06-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-06-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-06-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-06-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-06-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-06-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-07-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-07-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-07-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-07-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-07-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-07-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-07-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-07-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.010000000000001563,
2010-07-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-07-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-07-31,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.00999999999999801,
2010-08-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-08-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.010000000000001563,
2010-08-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.010000000000001563,
2010-08-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-08-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.00999999999999801,
2010-08-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.019999999999999574,
2010-08-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.029999999999997584,
2010-08-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-08-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.030000000000001137,
2010-08-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-08-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-08-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-08-31,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-09-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-09-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-09-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-09-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-09-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.03999999999999915,
2010-09-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.04999999999999716,
2010-09-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0400000000000027,
2010-09-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.04999999999999716,
2010-09-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-09-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05000000000000071,
2010-09-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-09-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-09-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.060000000000002274,
2010-09-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-09-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.05999999999999872,
2010-09-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.07000000000000028,
2010-10-01,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-10-02,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-10-03,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.0799999999999983,
2010-10-04,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08000000000000185,
2010-10-05,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.08999999999999986,
2010-10-06,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-10-07,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-10-08,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-10-09,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-10-10,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.10999999999999943,
2010-10-11,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-10-12,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-10-13,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.11999999999999744,
2010-10-14,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.11000000000000298,
2010-10-15,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.11999999999999744,
2010-10-16,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-10-17,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.120000000000001,
2010-10-18,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.11999999999999744,
2010-10-19,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13000000000000256,
2010-10-20,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-21,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-10-22,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-10-23,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-24,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.129999999999999,
2010-10-25,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-26,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-27,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-28,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.14000000000000057,
2010-10-29,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.13999999999999702,
2010-10-30,SEATTLE BOEING FIELD WA US,47.53028,-122.30083,0.15000000000000213,
